         4.4354371844e+00          3.7920567594e-01          1.3614908531e-02          3.8216861755e-01
         4.4628827385e+00          3.7643390489e-01          1.3722777055e-02          3.7944923420e-01
         4.4905316040e+00          3.7393789444e-01          1.3824432769e-02          3.7700741184e-01
         4.5183698444e+00          3.7172138014e-01          1.3919120197e-02          3.7484703001e-01
         4.5463820293e+00          3.6978792876e-01          1.4006092423e-02          3.7297180156e-01
         4.5745512779e+00          3.6814089060e-01          1.4084624291e-02          3.7138522424e-01
         4.6028593310e+00          3.6678335166e-01          1.4154026570e-02          3.7009053196e-01
         4.6312866523e+00          3.6571808691e-01          1.4213660652e-02          3.6909064729e-01
         4.6598125588e+00          3.6494751617e-01          1.4262953267e-02          3.6838813635e-01
         4.6884153801e+00          3.6447366381e-01          1.4301410622e-02          3.6798516762e-01
         4.7170726427e+00          3.6429812398e-01          1.4328631311e-02          3.6788347622e-01
         4.7457612775e+00          3.6442203231e-01          1.4344317396e-02          3.6808433474e-01
         4.7744578436e+00          3.6484604555e-01          1.4348283061e-02          3.6858853204e-01
         4.8031387643e+00          3.6557032966e-01          1.4340460364e-02          3.6939636056e-01
         4.8317805679e+00          3.6659455711e-01          1.4320901766e-02          3.7050761302e-01
         4.8603601264e+00          3.6791791340e-01          1.4289779249e-02          3.7192158837e-01
         4.8888548865e+00          3.6953911262e-01          1.4247380069e-02          3.7363710699e-01
         4.9172430852e+00          3.7145642142e-01          1.4194099355e-02          3.7565253437e-01
         4.9455039451e+00          3.7366769052e-01          1.4130429924e-02          3.7796581254e-01
         4.9736178448e+00          3.7617039256e-01          1.4056949863e-02          3.8057449789e-01
         5.0015664617e+00          3.7896166488e-01          1.3974308464e-02          3.8347580413e-01
         5.0293328841e+00          3.8203835589e-01          1.3883211194e-02          3.8666664891e-01
         5.0569016928e+00          3.8539707340e-01          1.3784404335e-02          3.9014370244e-01
         5.0842590126e+00          3.8903423366e-01          1.3678659914e-02          3.9390343707e-01
         5.1113925355e+00          3.9294610977e-01          1.3566761432e-02          3.9794217603e-01
         5.1382915171e+00          3.9712887835e-01          1.3449490814e-02          4.0225614072e-01
         5.1649467509e+00          4.0157866351e-01          1.3327616880e-02          4.0684149518e-01
         5.1913505219e+00          4.0629157766e-01          1.3201885516e-02          4.1169438744e-01
         5.2174965452e+00          4.1126375836e-01          1.3073011630e-02          4.1681098692e-01
         5.2433798909e+00          4.1649140119e-01          1.2941672875e-02          4.2218751779e-01
         5.2689969010e+00          4.2197078843e-01          1.2808505053e-02          4.2782028820e-01
         5.2943450991e+00          4.2769831361e-01          1.2674099062e-02          4.3370571523e-01
         5.3194230975e+00          4.3367050204e-01          1.2538999203e-02          4.3984034591e-01
         5.3442305029e+00          4.3988402764e-01          1.2403702669e-02          4.4622087438e-01
         5.3687678229e+00          4.4633572633e-01          1.2268660004e-02          4.5284415570e-01
         5.3930363756e+00          4.5302260627e-01          1.2134276340e-02          4.5970721639e-01
         5.4170382021e+00          4.5994185544e-01          1.2000913253e-02          4.6680726228e-01
         5.4407759842e+00          4.6709084681e-01          1.1868891047e-02          4.7414168394e-01
         5.4642529669e+00          4.7446714140e-01          1.1738491352e-02          4.8170806001e-01
         5.4874728867e+00          4.8206848978e-01          1.1609959907e-02          4.8950415884e-01
